Subject,"Catalog Nbr",Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,NC,P,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6
ATCM,3372,001,6,4,3,,2,,1,,,,1,,6,2,1,,1,"Fitzgerald, Harold E",,,,,
ATCM,3388,0W1,13,6,7,5,6,2,1,1,1,1,,,2,4,,,1,"Bell, Elizabeth A","Whitlock, Kathryn",,,,
ATCM,4305,001,,,3,2,2,2,,,,,,,,,,,1,"Caldwell, Bryon A",,,,,
ATCM,4307,001,,,13,2,,1,,,,1,,,,,,,2,"McCord, Peter A",,,,,
ATCM,4312,001,1,2,5,3,1,2,,2,,1,,,1,1,,,0,"Boyd, Elizabeth",,,,,
ATCM,4313,001,,2,5,1,2,,,,1,,1,,,,,,1,"Lim, Fengjie",,,,,
ATCM,4315,001,,,4,,2,2,1,,,,,1,,2,,,1,"McComber, Sean",,,,,
ATCM,4316,001,,19,,,,,,,,,,,,,,,0,"McCord, Peter A",,,,,
ATCM,4316,002,,19,,,,,,,,,,,,,,,0,"Salter, Monika M",,,,,
ATCM,4319,001,,1,1,,1,2,2,3,1,,1,,3,,,,0,"Johnson, Casey A",,,,,
ATCM,4320,001,18,11,,,2,,,1,,,,,,,,,1,"Nguyen, Josef D",,,,,
ATCM,4326,001,6,14,5,3,,1,,1,,,,,,,,,0,"Knight, Kim A",,,,,
ATCM,4334,001,,17,,,,,,,,,,,,,,,0,"Nguyen, Josef D",,,,,
ATCM,4338,001,,17,2,3,2,,1,2,,,,,,1,1,,1,"Farrar, Eric T","Doust-Haghighi, Elham",,,,
ATCM,4346,001,1,6,2,,,,,,,,,,1,,,,0,"Marks, David E",,,,,
ATCM,4350,0W1,16,5,4,1,,,,,,,,,,,,,2,"Hewitt, Sharon",,,,,
ATCM,4350,0W2,4,1,3,,3,3,,1,,1,1,,2,,1,,1,"Hewitt, Sharon",,,,,
ATCM,4365,0W1,12,2,2,,,,,,,,,,1,,1,,1,"Christopher, Timothy V",,,,,
ATCM,4370,001,1,7,5,2,1,3,,1,,,,,,1,,,0,"Lewis, Timothy M",,,,,
ATCM,4376,001,18,,,,,,,1,,,,,,,,,0,"Lewis, Timothy M",,,,,
ATCM,4377,001,13,2,2,,,,,1,,,,,,,,,0,"Chandler, Adam W",,,,,
ATCM,4384,001,,20,,,7,,,6,,,1,,3,5,,,4,"Lester, Paul",,,,,
ATCM,4384,002,,8,,,10,,,16,,,1,,2,4,1,,3,"Lester, Paul",,,,,
ATCM,4397,001,6,4,5,1,1,4,1,2,,,,1,,,,,0,"Chandler, Adam W",,,,,
ATCM,4397,002,10,1,6,,6,,3,,,,,,,,,,0,"Camacho, Christopher J",,,,,
ATCM,4397,003,,22,1,,,,,,,,,,,,,,1,"Oropallo, Kara I",,,,,
ATCM,4397,004,8,2,1,2,3,2,,1,,,,,,,1,,1,"Hewitt, Sharon",,,,,
ATCM,4397,005,10,10,1,,1,2,1,,,,,,,,,,0,"Minnish, Roxanne W",,,,,
ATCM,4397,006,,9,,,1,,,,,,,,,,,,0,"Trosper, Elizabeth M",,,,,
ATCM,6000,001,,,,,,,,,,,,,,,,19,1,"Nadin, Mihai",,,,,
ATCM,6301,001,,18,,,,,,,,,,,,,,,1,"Terry, Dean",,,,,
ATCM,6304,001,,11,,,,1,,,,,,,,,,,0,"Burrough, Xtine",,,,,
ATCM,6376,001,,8,2,,,,,,,,,,,,,,0,"Wu, Hong An",,,,,
ATCM,6384,001,,9,,,1,,,,,,,,,,,,0,"Llamas Rodriguez, Juan A",,,,,
AUD,6113,001,,,,,,,,,,,,,,,,24,0,"Roeser, Ross J",,,,,
AUD,6306,001,,7,5,1,,,,,,,,,,,,,0,"Assmann, Peter",,,,,
AUD,6311,001,,10,,,,,,,,,,,,,,,0,"Clark, Jackie L","Trevino, Monica","Roeser, Ross J",,,
AUD,6318,001,,3,6,1,,,,,,,,,,,,,0,"Warner-Czyz, Andrea D",,,,,
AUD,6V20,101,,10,,,,,,,,,,,,,,,0,"Lobarinas, Edward","Roeser, Ross J","Escabi, Celia D",,,
AUD,7220,001,,13,1,,,,,,,,,,,,,,0,"Lobarinas, Edward",,,,,
AUD,7228,001,,11,9,4,2,1,,,,,,,,,,,0,"Le Prell, Colleen G",,,,,
AUD,7282,001,,12,,,,,,,,,,,,,,,0,"Cokely, Carol G","Griffiths, Scott K",,,,
AUD,7321,001,,12,,,,,,,,,,,,,,,0,"Lobarinas, Edward",,,,,
AUD,7325,001,,13,,,,,,,,,,,,,,,0,"Thibodeau, Linda K","Tangerino De Souza Jacob, Regina",,,,
AUD,7351,001,,13,1,,,,,,,,,,,,,,0,"Griffiths, Scott K",,,,,
BA,1310,001,4,8,2,6,4,5,3,2,4,,,,,14,,,1,"Hyndman, Kyle B",,,,,
BA,1310,002,3,8,7,2,10,5,3,,2,,2,,1,6,2,,4,"Hyndman, Kyle B",,,,,
BA,1320,001,2,7,10,9,9,8,4,1,,,,,,14,1,,5,"Blueshtein, Moran","Smith, Jake A","Rao, Arush",,,
BA,1320,501,2,14,13,9,6,6,2,2,2,1,,3,1,4,1,,3,"Olsztynska, Agnieszka","Li, Jianan",,,,
BA,3300,001,,4,6,6,,1,2,,,,,,,2,,,0,"Siegenthaler, Simon",,,,,
BCOM,1300,001,,1,,,1,1,4,,1,3,3,,9,6,4,,7,"Fry, Jennifer L",,,,,
BCOM,3300,001,,4,14,8,9,1,5,,2,,1,,,16,,,1,"Smallwood, Margaret G","Ciovacco, Marisol A",,,,
BCOM,3300,002,,9,16,6,8,,2,2,,,,,,16,,,4,"Smallwood, Margaret G","Ciovacco, Marisol A",,,,
BCOM,3300,003,,11,16,12,3,4,2,1,,1,,,2,8,1,,0,"Smallwood, Margaret G","Ciovacco, Marisol A",,,,
BCOM,3300,004,2,3,9,7,11,8,3,4,,1,,,1,6,2,,3,"Watson, John M","Torteya, Diana E",,,,
BCOM,3300,005,1,6,4,6,12,5,5,3,1,1,,,,11,2,,4,"Watson, John M","Torteya, Diana E",,,,
BCOM,3300,006,1,3,9,8,12,4,3,1,1,1,,,4,10,3,,3,"Watson, John M","Torteya, Diana E",,,,
BCOM,3300,007,,10,10,9,6,4,3,3,3,1,,1,1,5,2,,3,"Watson, John M","Torteya, Diana E",,,,
BCOM,3300,008,,,8,4,6,6,4,4,6,,1,,5,10,7,,2,"Fry, Jennifer L",,,,,
BCOM,3300,501,,3,9,11,4,7,3,3,,,2,,8,4,2,,5,"Harrison, Megan K",,,,,
BCOM,3300,502,1,,7,5,5,5,,1,2,1,2,1,8,6,1,,10,"Harrison, Megan K",,,,,
BCOM,3310,001,,5,15,3,1,3,3,2,3,1,,1,2,8,3,,0,"Kim, Hyun Jung",,,,,
BCOM,3310,002,,25,,,16,,,,,,2,,1,6,,,0,"Garza-Horne, Julie",,,,,
BCOM,3310,003,3,11,13,5,6,1,,,1,,,,1,8,1,,0,"Walton, Michaella",,,,,
BCOM,3310,004,1,11,8,5,8,3,2,,,1,,,1,5,3,,2,"Walton, Michaella",,,,,
BCOM,3310,005,,,2,1,5,4,2,2,,,,,1,4,,,2,"Prudhomme-Coleman, Michelle",,,,,
BCOM,3310,007,,5,16,11,1,3,,,1,,,,,9,3,,1,"Armstead, Erica",,,,,
BCOM,3310,008,1,14,13,4,6,2,1,,,,,,,8,,,1,"Ahlberg, Mehrzad","Kharel, Samundra",,,,
BCOM,3310,009,,24,14,1,2,,1,,,,,,1,6,1,,0,"Ahlberg, Mehrzad","Kharel, Samundra",,,,
BCOM,3310,010,,19,10,2,4,,,2,1,,1,,,10,1,,0,"Ahlberg, Mehrzad","Kharel, Samundra",,,,
BCOM,3310,011,1,5,13,9,3,4,,1,1,,,,,8,3,,1,"Armstead, Erica",,,,,
BCOM,3310,501,,7,10,8,6,5,1,,,1,,,1,6,3,,1,"Kim, Hyun Jung",,,,,
BCOM,4300,001,1,4,6,10,10,6,1,,4,,,,1,21,,,0,"McCrady, Victoria D","Ward, Hannah",,,,
BCOM,4300,002,,5,12,5,6,4,1,2,4,,1,,,23,2,,0,"Lawson, Kristen A","Munoz, Carolina A",,,,
BCOM,4300,003,2,8,9,8,6,5,,2,1,,1,,,21,,,2,"McCrady, Victoria D","Ward, Hannah",,,,
BCOM,4300,004,,2,11,4,16,4,4,1,2,2,,,,18,,,1,"McCrady, Victoria D","Ward, Hannah",,,,
BCOM,4300,005,,2,5,7,7,9,3,2,4,2,,1,1,16,2,,4,"Tamez, Katrina",,,,,
BCOM,4300,006,,1,3,1,8,2,4,5,5,3,2,,,25,3,,2,"Lookadoo, Kathryn","Munoz, Carolina A",,,,
BCOM,4300,007,,4,13,5,6,5,3,,2,,,,,26,1,,0,"Moore, Sarah E","Munoz, Carolina A",,,,
BCOM,4300,008,,7,7,6,8,6,2,,2,,1,,,23,2,,1,"Blockley, Caylin",,,,,
BCOM,4300,009,1,6,15,11,4,4,2,1,,,1,,,18,,,2,"Blockley, Caylin",,,,,
BCOM,4300,010,,6,3,5,5,9,4,1,4,,,,,27,,,1,"de los Santos, Veronica",,,,,
BCOM,4300,011,,,9,8,6,11,5,2,3,,,,,20,1,,0,"de los Santos, Veronica",,,,,
BCOM,4300,012,,,2,1,,1,2,3,7,1,1,1,,17,3,,1,"Prudhomme-Coleman, Michelle",,,,,
BCOM,4300,501,4,2,3,6,4,4,4,,4,1,,,,20,4,,3,"Layne, Raini M",,,,,
BCOM,4300,502,8,8,6,15,4,2,,2,1,3,,,,7,,,4,"Layne, Raini M",,,,,
BCOM,4300,HON,1,17,23,3,1,1,,,,,,,,18,,,0,"Lawson, Kristen A","Munoz, Carolina A",,,,
BIOL,1318,001,,13,,,16,,,4,,,,,2,3,,,4,"Maitra, Meenakshi",,,,,
BIOL,2111,001,2,3,4,3,4,2,1,1,2,,,2,2,1,,,0,"Srikanth, Uma",,,,,
BIOL,2111,002,3,7,1,1,4,,2,2,2,,2,1,,,1,,0,"Srikanth, Uma",,,,,
BIOL,2111,003,2,2,7,9,3,1,1,1,,,,,,2,,,1,"Srikanth, Uma",,,,,
BIOL,2111,004,7,5,3,2,2,,1,,,,,,,4,3,,2,"Srikanth, Uma",,,,,
BIOL,2111,005,6,7,6,3,4,,2,,,1,,,,,1,,0,"Srikanth, Uma",,,,,
BIOL,2111,006,2,,,2,,2,,,1,,,,1,3,1,,2,"Srikanth, Uma",,,,,
BIOL,2111,007,7,5,3,4,5,1,,1,1,,,,,1,,,2,"Srikanth, Uma",,,,,
BIOL,2111,008,3,2,4,6,2,3,3,3,1,,,1,,,1,,1,"Srikanth, Uma",,,,,
BIOL,2111,009,11,5,3,2,3,2,2,,,,,,,2,,,0,"Srikanth, Uma",,,,,
BIOL,2111,010,5,8,5,5,1,1,1,,1,,,,,2,,,1,"Srikanth, Uma",,,,,
BIOL,2112,001,1,9,9,5,4,4,1,3,1,1,1,,1,1,2,,1,"Wilson, Michelle","Dao, Alex",,,,
BIOL,2112,002,3,10,8,5,4,2,,2,4,1,1,,,2,2,,1,"Wilson, Michelle","Yetkin, Celal E",,,,
BIOL,2112,003,4,13,11,5,5,1,,2,,1,,,1,,1,,0,"Wilson, Michelle","Dao, Alex",,,,
BIOL,2112,004,2,6,9,5,3,6,4,1,2,1,,,1,3,2,,0,"Wilson, Michelle","Yamauchi, Stephanie A",,,,
BIOL,2112,005,1,10,16,3,2,3,2,,2,,1,,,3,1,,1,"Wilson, Michelle","Yamauchi, Stephanie A",,,,
BIOL,2112,006,2,5,8,5,5,5,2,,1,,,1,3,7,,,1,"Wilson, Michelle","Yamauchi, Stephanie A",,,,
BIOL,2112,007,1,10,12,3,4,5,2,3,,,1,,1,1,1,,2,"Padmanabhan, Ramesh","Salamat, Narges",,,,
BIOL,2112,008,3,13,5,6,3,3,,2,3,,,,,3,2,,3,"Padmanabhan, Ramesh","Tiwari, Suman",,,,
BIOL,2112,009,,13,12,3,4,3,1,1,1,,,,1,3,1,,3,"Padmanabhan, Ramesh","Almond, Grayson F",,,,
BIOL,2112,010,9,3,15,4,1,1,1,,3,,,,,3,3,,3,"Padmanabhan, Ramesh","Salamat, Narges",,,,
BIOL,2112,011,3,7,12,5,1,3,4,1,1,,,,1,7,1,,1,"Padmanabhan, Ramesh","Tiwari, Suman",,,,
BIOL,2112,012,3,9,7,5,6,4,,2,,,,,,5,3,,2,"Padmanabhan, Ramesh","Almond, Grayson F",,,,
BIOL,2112,013,,2,9,3,5,2,2,1,,,1,,,1,2,,2,"Wilson, Michelle","Yetkin, Celal E",,,,
BIOL,2281,301,4,6,7,2,3,,1,1,1,,,,,1,1,,0,"Pickett, Elizabeth A","Alvarez, Sophia M",,,,
BIOL,2281,302,2,6,6,4,3,2,,,,,,,,3,,,0,"Pickett, Elizabeth A","Alvarez, Sophia M",,,,
BIOL,2281,303,,10,2,5,2,3,1,,,,1,,,1,,,0,"Lakoduk, Ashley","Ratevosyan, Richard",,,,
BIOL,2281,304,,4,5,1,1,4,2,,1,1,,,,1,1,,2,"Lakoduk, Ashley","Ratevosyan, Richard",,,,
BIOL,2281,305,,13,3,,4,1,1,,1,,,,,1,,,0,"Lakoduk, Ashley","Ratevosyan, Richard",,,,
BIOL,2281,3W1,,8,5,5,1,1,,,1,,,,1,2,2,,0,"Lin, Wen J","Do, Hung P",,,,
BIOL,2281,3W2,6,8,3,5,1,,,1,,,,,,2,,,1,"Pickett, Elizabeth A","Gadhvi, Jashkaran G",,,,
BIOL,2281,3W3,3,6,8,5,1,1,1,,,,1,,,1,,,0,"Pickett, Elizabeth A","Gadhvi, Jashkaran G",,,,
BIOL,2281,3W4,2,8,6,5,1,,1,,2,,,,,1,,,1,"Klang, Ida","Buyukkahraman, Gozde",,,,
BIOL,2281,3W5,1,7,4,3,3,3,,,,,,1,,3,1,,0,"Lin, Wen J","Do, Hung P",,,,
BIOL,2281,3W6,,5,5,5,1,4,1,1,1,1,,,,1,1,,0,"Lin, Wen J","Do, Hung P",,,,
BIOL,2281,3W7,,11,5,3,1,5,,,,,,1,,1,,,0,"Lin, Wen J","Xia, Jing",,,,
BIOL,2281,3W8,,9,7,4,3,1,,,,,,,,1,,,2,"Lin, Wen J","Xia, Jing",,,,
BIOL,2281,3W9,1,7,9,2,1,3,1,,,,,,1,1,1,,0,"Klang, Ida","Buyukkahraman, Gozde",,,,
BIOL,2281,8W1,5,7,3,2,2,2,2,1,,,,,,2,1,,0,"Mehta, Iti","Alvarez, Sophia M",,,,
BIOL,2281,8W2,6,8,6,2,1,,,1,,,,,,3,,,0,"Pickett, Elizabeth A","Gadhvi, Jashkaran G",,,,
BIOL,2281,8W3,,5,6,5,2,4,1,,,,,,,,1,,2,"Klang, Ida","Buyukkahraman, Gozde",,,,
BIOL,2281,8W4,1,8,5,1,1,2,,2,1,1,1,,,2,1,,0,"Lin, Wen J","Xia, Jing",,,,
BIOL,2281,8W5,,6,8,2,1,,,,1,3,,1,,,1,,0,"Guidry, Paula","Easterwood, Shayne",,,,
BIOL,2281,8W6,,1,3,1,3,2,,2,,,,,,2,,,4,"Guidry, Paula","Easterwood, Shayne",,,,
BIOL,2281,8W7,,,9,3,2,1,,1,,,,1,1,2,2,,0,"Guidry, Paula","Easterwood, Shayne",,,,
BIOL,2311,001,48,44,36,38,27,12,13,9,8,1,2,4,3,15,7,,10,"Srikanth, Uma","Alemi, Parinazsadat","Stevens, Madison E","Moussa, Mohamad","Yaqub, Muneer O","Tien, Hsin-Jung"
BIOL,2312,001,13,55,70,31,28,23,11,9,10,4,4,1,6,17,10,,6,"Wilson, Michelle","Yamauchi, Stephanie A","Yetkin, Celal E","Dao, Alex",,
BIOL,2312,0W1,19,55,63,26,19,19,8,9,8,,1,,3,22,11,,14,"Padmanabhan, Ramesh","Salamat, Narges","Tiwari, Suman","Almond, Grayson F",,
BIOL,2350,0W1,16,7,4,3,1,1,,,,,,,,,,,2,"Sapozhnikov, Ilya",,,,,
BIOL,2350,0W2,16,8,3,3,3,1,,,,,,,,,1,,0,"Sapozhnikov, Ilya",,,,,
BIOL,3101,0W1,1,4,2,2,5,1,1,,2,3,,,,6,3,,4,"Dejong, Jeff L","Afolami, Olufemi Ifeoluwa",,,,
BIOL,3101,0W2,1,4,7,4,2,,,2,2,3,1,1,,4,3,,1,"Dejong, Jeff L","Afolami, Olufemi Ifeoluwa",,,,
BIOL,3101,0W3,,3,6,2,5,4,2,1,,1,,,,7,,,4,"Dejong, Jeff L","Burch, Ryan A",,,,
BIOL,3101,0W4,2,2,4,4,3,2,2,,2,,2,1,,5,4,,2,"Dejong, Jeff L","Burch, Ryan A",,,,
BIOL,3101,0W5,1,1,2,4,3,,6,1,3,,1,,,6,1,,5,"Dejong, Jeff L","Berisha, Eranda",,,,
BIOL,3101,0W6,3,3,5,2,4,2,1,1,4,1,,,,7,,,1,"Dejong, Jeff L","Berisha, Eranda",,,,
BIOL,3101,0W7,2,1,6,2,4,3,1,1,,3,1,,,7,1,,3,"Dejong, Jeff L","Zhang, Bo",,,,
BIOL,3101,0W8,,,3,2,5,2,5,3,2,1,1,,,9,,,2,"Dejong, Jeff L","Zhang, Bo",,,,
BIOL,3101,0W9,2,2,6,3,4,2,2,2,1,,,1,,7,,,0,"Dejong, Jeff L","Joshi, Ketki",,,,
BIOL,3101,5W1,,5,6,2,4,1,7,2,1,1,,,,1,3,,1,"Dejong, Jeff L","Joshi, Ketki",,,,
BIOL,3102,001,6,6,2,7,1,7,1,,,,,,,2,,,1,"Srikanth, Uma","Sarcar, Subha N",,,,
BIOL,3102,002,6,11,4,3,5,3,,,,,,,,,,,1,"Srikanth, Uma","Sarcar, Subha N",,,,
BIOL,3102,003,9,8,4,5,2,4,,,,,,,,,,,0,"Srikanth, Uma","Sarcar, Subha N",,,,
BIOL,3102,0W1,4,7,5,5,2,4,1,1,1,,,,,1,1,,1,"Sarcar, Subha N","Srikanth, Uma",,,,
BIOL,3102,0W2,5,9,4,5,5,2,2,1,,,,,,1,,,0,"Sarcar, Subha N","Srikanth, Uma",,,,
BIOL,3102,0W3,4,8,4,4,3,5,2,1,,,,,,2,,,0,"Sarcar, Subha N","Srikanth, Uma",,,,
BIOL,3161,001,1,5,6,1,5,5,5,3,3,,1,1,,4,1,,3,"Spiro, Stephen","Gavva, Sandhya R","Jia, Lin","Curtis, Rose M",,
BIOL,3161,002,,3,2,2,6,5,2,2,6,2,1,,,1,1,,3,"Jia, Lin","Gavva, Sandhya R","Spiro, Stephen","Curtis, Rose M",,
BIOL,3161,003,1,6,9,4,4,4,1,,3,2,1,,2,3,1,,2,"Spiro, Stephen","Jia, Lin","Gavva, Sandhya R","Curtis, Rose M",,
BIOL,3161,004,2,4,6,3,6,2,3,2,,,2,,1,5,,,2,"Jia, Lin","Gavva, Sandhya R","Spiro, Stephen","Curtis, Rose M",,
BIOL,3161,005,4,7,5,4,9,2,2,1,3,1,,1,1,5,,,0,"Gavva, Sandhya R","Jia, Lin","Spiro, Stephen","Curtis, Rose M",,
BIOL,3161,006,5,5,5,5,3,2,1,2,3,1,,1,,4,,,0,"Gavva, Sandhya R","Spiro, Stephen","Jia, Lin","Curtis, Rose M",,
BIOL,3161,007,5,11,3,2,5,4,2,3,1,1,1,,1,1,,,2,"Gavva, Sandhya R","Jia, Lin","Spiro, Stephen","Curtis, Rose M",,
BIOL,3161,008,4,6,11,1,5,1,3,3,3,,,,,3,,,3,"Gavva, Sandhya R","Jia, Lin","Spiro, Stephen","Curtis, Rose M",,
BIOL,3162,0W1,4,7,3,3,4,4,3,2,2,4,1,,,7,,,1,"Candas, Mehmet",,,,,
BIOL,3162,0W2,1,7,4,5,3,3,3,1,3,2,,,,8,2,,2,"Reitzer, Lawrence",,,,,
BIOL,3162,0W3,6,4,7,3,7,3,3,,,3,,,,7,,,3,"Candas, Mehmet",,,,,
BIOL,3162,0W4,2,3,7,6,7,2,,3,2,3,,,2,4,3,,1,"Reitzer, Lawrence",,,,,
BIOL,3162,0W5,1,6,6,2,8,3,1,,5,,1,,,7,,,2,"Candas, Mehmet",,,,,
BIOL,3162,0W6,4,1,5,7,3,2,,4,2,,1,,,11,1,,1,"Reitzer, Lawrence",,,,,
BIOL,3162,0W7,2,4,7,3,4,6,3,4,,1,,,,9,,,3,"Candas, Mehmet",,,,,
BIOL,3162,0W8,3,3,4,6,2,4,,3,3,3,1,,2,10,,,2,"Reitzer, Lawrence",,,,,
BIOL,3301,0W1,12,25,47,27,39,17,27,13,17,13,6,3,,59,15,,23,"Dejong, Jeff L",,,,,
BIOL,3302,001,34,49,23,29,18,25,6,3,1,,,,,6,1,,3,"Sarcar, Subha N","Srikanth, Uma","Bautista, Monica A","Ballew, Luke","Shipman, Braden M",
BIOL,3318,001,8,56,44,6,1,3,1,1,,,,,,,,,0,"Henson, Uyen N",,,,,
BIOL,3320,0W1,,3,6,,,2,1,,,,,,,1,1,,1,"Hajeri, Vinita",,,,,
BIOL,3320,0W2,4,4,3,,,1,,,,,,,1,1,1,,0,"Hajeri, Vinita","Istre, Kristi G",,,,
BIOL,3355,0W1,40,12,5,1,,,,,,,,,,,,,0,"Sapozhnikov, Ilya",,,,,
BIOL,3355,5W1,37,15,1,1,,,,,,,,,,,,,0,"Sapozhnikov, Ilya",,,,,
BIOL,3357,001,3,5,3,,,1,,,,,,,,2,,,0,"Wu, Zhuoru","Khekare, Prachi Prakash",,,,
BIOL,3361,0W1,12,14,28,12,27,14,7,7,9,4,4,1,1,15,1,,4,"Jia, Lin","Spiro, Stephen","Curtis, Rose M","Wickramasinghe, Piumi B","Miller, Edmund A","Akter, Zakia"
BIOL,3361,0W2,7,24,15,11,11,8,9,7,10,3,1,2,3,10,2,,9,"Gavva, Sandhya R","Curtis, Rose M","Miller, Edmund A","Falah, Rafah M","Akter, Zakia","Wickramasinghe, Piumi B"
BIOL,3362,0W1,21,29,41,31,35,22,11,13,16,14,4,,3,57,6,,14,"Candas, Mehmet","Reitzer, Lawrence","Song, Ming","Zeito, Sania","Soladogun, Adedamola S","Petter, Andrew T"
BIOL,3370,001,19,12,5,5,8,5,4,2,4,1,,,,6,1,,3,"Wu, Zhuoru","Khekare, Prachi Prakash",,,,
BIOL,3380,3W1,,9,1,3,1,1,1,,1,2,1,1,,,3,,0,"Pan, Jing","Zhi, Jiahe",,,,
BIOL,3380,3W2,1,,4,2,2,3,2,,3,,,,,3,2,,0,"Rippel, Scott A","Mazambani, Simbarashe",,,,
BIOL,3380,3W3,4,4,3,4,1,2,1,,,1,1,,,1,2,,0,"Rippel, Scott A","Mazambani, Simbarashe",,,,
BIOL,3380,3W4,2,3,10,2,,1,,,,,,,,3,,,0,"Pan, Jing","Zhi, Jiahe",,,,
BIOL,3380,3W5,1,2,2,4,2,3,2,,1,1,,,,5,,,0,"Maynard, Caitlin S","Moni, Shah Otoshi",,,,
BIOL,3380,3W6,7,3,3,,2,2,1,1,,1,,1,,1,,,1,"Pan, Jing","Sivanandam, Tharani",,,,
BIOL,3380,3W7,1,3,5,1,1,2,,1,,,,,1,3,4,,1,"Rippel, Scott A","Chacon Castro, Maria Del Carmen",,,,
BIOL,3380,3W8,1,6,4,,4,,1,,,1,1,1,,2,2,,0,"Pan, Jing","Sivanandam, Tharani",,,,
BIOL,3380,3W9,5,5,2,3,,1,,2,1,,,,,3,1,,0,"Maynard, Caitlin S","Moni, Shah Otoshi",,,,
BIOL,3380,8W1,7,2,4,2,,1,,1,,2,,,,2,,,2,"Maynard, Caitlin S","Chacon Castro, Maria Del Carmen",,,,
BIOL,3380,8W2,3,7,3,3,,1,,2,,,1,,,3,,,0,"Lakoduk, Ashley","Srinivas, Anagha",,,,
BIOL,3380,8W3,,1,7,5,3,1,,,1,1,2,,,,,,1,"Lakoduk, Ashley","Srinivas, Anagha",,,,
BIOL,3385,001,1,7,,4,6,,,,,,1,,,5,,,0,"Murchison, David F",,,,,
BIOL,3388,0W1,3,,3,3,4,1,1,,4,,1,1,,5,,,3,"Rippel, Scott A",,,,,
BIOL,3455,5W1,3,20,35,31,18,17,12,13,17,8,5,7,8,33,34,,30,"Ramirez, Ruben D",,,,,
BIOL,3456,3W1,2,15,7,3,4,3,,,,,,,,2,,,0,"Yu, Wen H","Sarcar, Subha N",,,,
BIOL,3456,3W2,4,24,5,2,1,,1,,,,,,,,,,0,"Yu, Wen H",,,,,
BIOL,3456,3W3,2,22,4,2,2,1,1,1,,,,,,1,,,0,"Yu, Wen H",,,,,
BIOL,3456,3W4,,24,1,6,2,,1,1,,,,,,,,,0,"Yu, Wen H",,,,,
BIOL,3456,3W5,,14,13,5,3,1,,,,,,,,,,,0,"Sarcar, Subha N","Yu, Wen H",,,,
BIOL,3456,3W6,3,16,8,4,2,,2,1,,,,,,,,,0,"Yu, Wen H","Wilson, Michelle","Phanse, Sharwari S",,,
BIOL,3520,3W1,1,14,7,2,3,1,1,,,,,,,1,,,0,"Mehta, Iti","Dahl, Haley C","Ebrahimzadeh Pirshahid, Tahmineh","Pokharel, Barsha",,
BIOL,3520,3W2,2,11,7,5,2,2,,,,,,,,1,,,0,"Mehta, Iti","Dahl, Haley C","Ebrahimzadeh Pirshahid, Tahmineh","Pokharel, Barsha",,
BIOL,4308,0W1,7,6,3,2,,4,3,,1,,,1,,1,,,1,"Maynard, Caitlin S",,,,,
BIOL,4310,001,6,27,28,20,24,12,8,3,6,2,,,,7,3,,5,"Candas, Mehmet",,,,,
BIOL,4330,0W1,2,7,3,3,,,,,,,,,,,,,0,"Zhang, Li","Wang, Tianyuan","Ashrafi, Adnin",,,
BIOL,4345,001,10,87,21,7,20,7,1,4,1,,,,,7,1,,4,"Burr, John G","Shashikanth Raj Urs, Karthik Urs Bangalore","Lewis, Anthony J","Easterwood, Shayne",,
BIOL,4350,501,1,6,2,4,2,,1,1,4,2,,3,1,3,4,,5,"Ramirez, Ruben D",,,,,
BIOL,4360,001,5,3,1,2,2,,,,,,,,,,,,1,"Pickett, Elizabeth A",,,,,
BIOL,4380,3W1,21,4,1,1,,,,,,,,,,,,,1,"Sadat, Eva","Wei, Hong",,,,
BIOL,4380,3W2,13,10,3,1,1,,,,,,,,,,,,0,"Sadat, Eva","Zhang, Bei",,,,
BIOL,4380,3W3,13,10,,2,1,1,,,,,,,,,1,,0,"Sadat, Eva","Konakalla, Anisha Reddy",,,,
BIOL,4380,3W4,17,4,3,1,,2,,,,,,,,,,,0,"Sadat, Eva","Dhar, Roopal",,,,
BIOL,4380,3W5,5,9,7,3,1,,,,,1,,,,1,,,0,"Klang, Ida","Ravichandran, Nainika",,,,
BIOL,4380,3W6,9,8,5,1,2,,,,,,1,,,,,,1,"Klang, Ida","Kuo, Yiru",,,,
BIOL,4385,001,2,16,4,1,6,1,,1,,,1,,,1,1,,1,"Murchison, David F",,,,,
BIOL,4461,001,2,6,2,,10,,,1,,,,,,3,,,1,"Winkler, Duane D",,,,,
BIOL,5381,001,,22,,,13,,,,,,,,,,,2,0,"Kim, Tae Hoon",,,,,
BIOL,5410,001,,20,,,21,,,1,,,,,,,,2,0,"De Nisco, Nicole J","Misra, Jyoti R","Hulyalkar, Neha V",,,
BIOL,5440,001,,12,7,11,3,,,,,,,,,,,,1,"Delk, Nikki A",,,,,
BIOL,6252,001,,,,,,,,,,,,,,,,10,0,"Kim, Tae Hoon","Palmer, Kelli L",,,,
BIOL,6351,001,,18,4,3,7,,,,,,,,,,,,0,"Burr, John G","Shashikanth Raj Urs, Karthik Urs Bangalore","Lewis, Anthony J","Easterwood, Shayne",,
BIOL,6V02,001,,,,,,,,,,,,,,,,21,0,"Jia, Lin",,,,,
BIS,2190,0W1,15,9,3,,,,,,,,,,1,2,,,0,"Edwards, Christopher W","Robinson, Katie L","Slattery, Ryan P",,,
