Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,CR,NC,I,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6
ATCM,3388,2,15,2,4,,,1,,,1,,,,2,,,,,0,"Fraley, James M","Del Gallo, Rinaldo",,,,
ATCM,3388,3,8,6,5,3,,3,,,,,,,1,,,,,0,"Fraley, James M","Hitt, Katherine A",,,,
ATCM,4305,1,,2,1,3,2,6,3,1,,,,,1,,,,,0,"Caldwell, Bryon A",,,,,
ATCM,4306,1,,1,4,1,3,3,,1,4,,,,2,,,,,0,"Boyd, Elizabeth S",,,,,
ATCM,4306,2,3,10,3,5,4,,,,,,,,,,,,,0,"Fechter, Todd A",,,,,
ATCM,4307,1,,1,9,5,4,,1,,,,,,,,,,,0,"McCord, Peter A",,,,,
ATCM,4310,501,,7,3,7,3,5,2,2,,,,,1,,,,,0,"Buxkamper, Adam M",,,,,
ATCM,4312,1,,3,5,,5,2,1,,,1,,,,,,,,1,"Boyd, Elizabeth S",,,,,
ATCM,4313,1,,,3,3,2,5,1,1,2,,,,2,,,,,0,"Lim, Fengjie",,,,,
ATCM,4314,101,3,1,6,4,2,,,1,2,,,,,,,,,1,"Salter, Monika M",,,,,
ATCM,4315,1,,,3,2,3,4,1,,,,,,,,,,,0,"McComber, Sean J",,,,,
ATCM,4316,1,,19,,,,,,,,,,,,,,,,0,"Johnson, Casey A",,,,,
ATCM,4316,2,,19,,,,,,,,,,,,,,,,0,"McCord, Peter A",,,,,
ATCM,4319,1,14,6,3,,,,,1,,,,,4,,,,,2,"Fechter, Todd A",,,,,
ATCM,4319,2,,8,1,2,,1,,,2,,,,2,,,,,1,"Salter, Monika M",,,,,
ATCM,4320,501,12,9,1,1,3,2,,1,,,,,1,,,,,0,"Rheams, David C",,,,,
ATCM,4322,1,5,13,,1,,,,,,,,,,,,,,0,"Banner, Olivia P",,,,,
ATCM,4332,1,1,5,5,,,1,,,,,,,,,,,,0,"Knight, Kimberly A","Shukla, Nishanshi A",,,,
ATCM,4337,1,2,8,14,2,2,,2,,,,,,,,,,,0,"Wood, Harold G",,,,,
ATCM,4337,2,4,3,6,4,6,5,1,1,,,,,,,,,,0,"Wood, Harold G",,,,,
ATCM,4338,1,,15,5,3,4,,1,1,,,1,,,,,,,0,"Farrar, Eric T",,,,,
ATCM,4339,1,,16,,1,1,,,,,,,,,,,,,0,"Farrar, Eric T",,,,,
ATCM,4340,1,,13,12,,3,,,,,,,,1,,,,,1,"Balsamo, Anne",,,,,
ATCM,4346,1,1,5,2,,1,3,1,,1,,,,1,,,,,0,"Marks, David",,,,,
ATCM,4350,0W1,3,3,3,2,,1,1,2,2,1,1,1,1,,,,,3,"Hewitt, Sharon A",,,,,
ATCM,4350,0W2,4,2,6,3,3,1,,1,1,,,,3,,,,,1,"Hewitt, Sharon A",,,,,
ATCM,4364,3,3,6,,,,,,4,,,,,,,,,,0,"Gupta-Fitzgerald, Harold E",,,,,
ATCM,4364,2,19,3,,,,,,,,,,,,,,,,1,"Marks, David",,,,,
ATCM,4365,501,5,5,4,1,1,1,,1,,,,,,,,,,1,"Billingslea, Steven L",,,,,
ATCM,4365,1,6,5,3,1,,1,,,,,,,1,,,,,1,"Christopher, Timothy V",,,,,
ATCM,4370,102,9,4,7,,2,5,1,,1,,,,,,,,,1,"Lewis, Timothy M",,,,,
ATCM,4370,101,13,6,3,2,1,1,1,1,,,,,,,,,1,0,"Lewis, Timothy M",,,,,
ATCM,4374,1,4,6,3,1,1,,,,,,,,,,,,,0,"Chandler, Adam W",,,,,
ATCM,4377,2,17,3,1,,,,,,,,,,,,,,,0,"Chandler, Adam W",,,,,
ATCM,4377,1,16,6,,,,,,,,,,,,,,,,0,"Lewis, Timothy M",,,,,
ATCM,4379,1,,20,,,,,,,,,,,,,,,,0,"Evans, Monica J",,,,,
ATCM,4379,2,7,,2,2,,,,,,,1,2,2,,,,,2,"Price, Jeffrey T","Khatri, Hamida",,,,
ATCM,4384,1,1,9,,,13,,,10,,,,,5,,,,,2,"Lester, Paul M","Zamaniderkani, Vajihe",,,,
ATCM,4384,2,,8,,,12,,,14,,,3,,1,,,,,2,"Lester, Paul M","Zamaniderkani, Vajihe",,,,
ATCM,4384,3,,8,,,11,,,10,,,5,,6,,,,,0,"Lester, Paul M","Zamaniderkani, Vajihe",,,,
ATCM,4397,3,3,5,6,4,3,,,1,1,,,,2,,,,,0,"Boyd, Elizabeth S",,,,,
ATCM,4397,6,20,2,2,,,1,,,,,,,,,,,,0,"Gupta-Fitzgerald, Harold E",,,,,
ATCM,4397,2,7,2,,1,2,,,,,,,,,,,,,0,"Minnish, Roxanne W",,,,,
ATCM,4397,5,2,4,,3,5,,1,,,,,,,,,,,0,"Trosper, Elizabeth M",,,,,
ATCM,4397,1,3,11,6,2,2,,,,,,,,,,,,,0,"McKinney, Mark",,,,,
ATCM,4397,4,3,2,5,3,1,2,4,1,,,1,,2,,,,,0,"Caldwell, Bryon A",,,,,
ATCM,6000,1,,,,,,,,,,,,,,17,,,,0,"Roemer, Nils H",,,,,
ATCM,6001,1,,,,,,,,,,,,,,14,,,,0,"Terry, Dean D",,,,,
ATCM,6301,1,,15,,,,,,,,,,,,,,,,0,"Terry, Dean D",,,,,
ATCM,6310,1,,6,4,,,,,,,,,,,,,,,0,"Caldwell, Bryon A",,,,,
ATCM,6318,1,,6,3,3,,,,,,,,,,,,,,0,"Veras de Souza, Christine",,,,,
ATCM,6326,1,,11,,,,,,,,,,,,,,,,0,"Terry, Dean D",,,,,
ATCM,6330,1,,9,,,1,,,,,,,,,,,,,0,"Burrough, Xtine L","MacDonald, Dale W",,,,
ATCM,6376,1,,9,1,,,,,,,,,,,,,,,0,"Wu, Hong-An",,,,,
AUD,6113,1,,,,,,,,,,,,,,22,,,,0,"Cokely, Carol G",,,,,
AUD,6311,1,,10,,4,,,,,,,,,,,,,,0,"Clark, Jackie L","Crow, Sarah E",,,,
AUD,6318,1,,2,7,5,,,,,,,,,,,,,,0,"Warner-Czyz, Andrea D",,,,,
AUD,7220,1,,8,2,2,,,1,,,,,,,,,,,0,"Lobarinas, Edward",,,,,
AUD,7228,1,,15,5,2,,,,,,,,,,,,,,0,"LePrell, Colleen G",,,,,
AUD,7321,1,,9,5,,,,,,,,,,,,,,,0,"Lobarinas, Edward",,,,,
AUD,7326,501,,13,,,,,,,,,,,,,,,,0,"Mueller, Amanda B",,,,,
AUD,7351,1,,7,4,2,,,,,,,,,,,,,,0,"Griffiths, Scott K",,,,,
AUD,7V82,1,,,,,,,,,,,,,,14,,,,0,"Mosley, Cornetta",,,,,
BA,1310,3,4,1,9,2,4,5,5,11,2,,1,,,,,,,2,"Hyndman, Kyle B","Kohli, Raghav",,,,
BA,1310,1,,8,3,2,10,3,3,7,2,,4,1,4,,,,,0,"Zhao, Xiaodan",,,,,
BA,1310,2,2,3,5,3,8,4,5,3,9,,1,,3,,,,,1,"Hyndman, Kyle B","Kohli, Raghav",,,,
BA,1320,1,4,4,3,12,4,11,5,2,5,,,,4,,,,,3,"Blueshtein, Moran","Oyima-Antseleve, Ndackyssa","Aggarwal, Ashwaryah",,,
BA,1320,2,6,3,7,6,13,6,12,4,,,,,,,,,,0,"Lewin, Peter","Hu, Jiawei",,,,
BA,1320,501,1,7,12,6,10,7,7,6,,,,,,,,,,1,"Lewin, Peter","Hu, Jiawei",,,,
BA,3300,1,,13,5,6,8,6,2,2,,,3,,3,,,,,2,"Liebowitz, Stanley J",,,,,
BCOM,1300,1,1,2,4,2,5,6,,1,1,,,1,4,,,,,0,"Cooper, Austin",,,,,
BCOM,1300,2,,4,4,3,3,4,1,3,2,,,,5,,,,,0,"Cooper, Austin",,,,,
BCOM,3300,3,1,18,15,2,1,,,,1,,,1,1,,,,,0,"Jacobson Jordan, Tatia",,,,,
BCOM,3300,7,,,9,7,9,8,4,1,1,,,,1,,,,,0,"Watson, John M","Zhang, Jielin",,,,
BCOM,3300,8,,1,6,5,12,4,2,3,3,,,,4,,,,,0,"Watson, John M","Zhang, Jielin",,,,
BCOM,3300,9,,1,7,6,4,5,4,5,2,,,1,3,,,,,2,"Herman, Emily L",,,,,
BCOM,3300,502,,,,,1,2,1,4,,,1,1,9,,,,,0,"Steadham, Kyle S",,,,,
BCOM,3300,12,,,9,8,1,2,1,,1,,1,,1,,,,,2,"Godbey, William",,,,,
BCOM,3300,501,3,3,7,6,2,1,1,2,3,,,,3,,,,,0,"Horner, Kimberly D",,,,,
BCOM,3300,2,1,10,7,6,2,4,1,2,,1,,,2,,1,,,0,"Ali, Shazia",,,,,
BCOM,3300,1,,1,1,5,13,6,4,2,1,2,1,,2,,,,,0,"Watson, John M","Zhang, Jielin",,,,
BCOM,3300,6,,1,2,8,9,10,3,3,,,,,2,,,,,0,"Watson, John M","Zhang, Jielin",,,,
BCOM,3300,4,,2,6,6,3,7,1,3,2,1,,1,5,,,,,2,"Postolos, Christine A",,,,,
BCOM,3300,5,1,2,8,8,7,6,1,,1,1,,1,3,,,,,0,"de los Santos, Veronica A",,,,,
BCOM,3300,10,1,5,,5,6,5,3,7,4,,,,3,,,,,0,"Herman, Emily L",,,,,
BCOM,4300,1,1,4,8,2,8,6,2,2,4,,1,1,1,,,,,0,"McCrady, Victoria D","Aare, Sai Pranay Reddy",,,,
BCOM,4300,2,3,6,6,4,8,2,4,2,3,1,,,,,,,,1,"McCrady, Victoria D","Aare, Sai Pranay Reddy",,,,
BCOM,4300,8,,2,5,6,5,11,2,5,1,2,,,,,,,,1,"Fry, Jennifer L",,,,,
BCOM,4300,10,2,5,3,9,8,10,1,,1,,,,,,,,,1,"Blockley, Caylin",,,,,
BCOM,4300,13,,1,5,12,7,6,2,3,1,,1,,1,,,,,1,"Siddiqui, Farah",,,,,
BCOM,4300,14,,2,1,1,17,1,2,12,2,,2,,,,,,,0,"Hornsby, Melanie",,,,,
BCOM,4300,15,,4,4,4,2,11,7,4,2,,1,1,,,,,,0,"Stewart, Julie M","Agnihotri, Ajinkya A",,,,
BCOM,4300,17,,3,5,7,10,5,3,3,2,1,,,,,,,,1,"Siddiqui, Farah",,,,,
BCOM,4300,18,,2,2,1,18,5,,6,,,4,,2,,,,,0,"Hornsby, Melanie",,,,,
BCOM,4300,3,,4,6,2,5,11,3,3,6,,1,,2,,,,,2,"Stewart, Julie M","Agnihotri, Ajinkya A",,,,
BCOM,4300,4,,3,9,7,7,9,1,2,4,,,,1,,,,,2,"Stewart, Julie M","Agnihotri, Ajinkya A",,,,
BCOM,4300,5,1,6,8,7,7,9,2,1,3,,,,1,,,,,0,"McCrady, Victoria D","Aare, Sai Pranay Reddy",,,,
BCOM,4300,6,,2,9,4,4,12,5,3,1,,,,,,,,,5,"Harrison, Megan",,,,,
BCOM,4300,7,,2,4,2,6,10,8,6,5,1,,1,,,,,,0,"Fry, Jennifer L",,,,,
BCOM,4300,9,1,4,7,4,7,12,5,3,,1,,,,,,,,1,"Blockley, Caylin",,,,,
BCOM,4300,11,,2,4,2,5,15,9,2,5,,1,,,,,,,0,"Harrison, Megan",,,,,
BCOM,4300,16,6,3,1,5,8,11,6,4,,,,,1,,,,,0,"McCrady, Victoria D","Aare, Sai Pranay Reddy",,,,
BCOM,4300,19,12,6,8,7,3,5,1,1,,,,1,,,,,1,0,"Loyless, Lauren",,,,,
BCOM,4300,HON,2,8,6,3,1,2,1,,,,,,,,,,,0,"Moore, Sarah E",,,,,
BCOM,4300,504,,,,,1,2,5,3,3,6,2,1,2,,,,,1,"Prudhomme-Coleman, Michelle",,,,,
BCOM,4300,HO2,6,8,7,2,4,1,,,,,,,,,,,,0,"Moore, Sarah E",,,,,
BCOM,4300,503,,,,,2,3,4,11,7,4,,1,3,,,,,1,"Prudhomme-Coleman, Michelle",,,,,
BCOM,4300,502,,1,2,4,2,5,7,2,5,5,2,,3,,,,,0,"Cox, Chauncey",,,,,
BCOM,4300,20,,,1,3,2,13,4,3,8,1,1,1,,,,,,1,"Stewart, Julie M","Agnihotri, Ajinkya A",,,,
BCOM,4300,12,,1,5,1,7,9,3,3,4,,2,1,1,,,,,2,"Stewart, Julie M","Agnihotri, Ajinkya A",,,,
BCOM,4300,501,,,4,9,5,7,2,3,6,2,,,1,,,,,0,"Alvarez, Manolo",,,,,
BCOM,4300,21,1,4,3,6,9,6,6,4,2,1,1,,,,,,,0,"Moore, Sarah E",,,,,
BIOL,1318,1,,7,,,8,,,8,,,3,,3,,,,,0,"Maitra, Meenakshi",,,,,
BIOL,2111,4,3,3,1,2,,2,4,1,,1,,,1,,,,,1,"Srikanth, Uma",,,,,
BIOL,2111,2,,2,,1,,,2,1,1,1,,,1,,,,1,0,"Srikanth, Uma",,,,,
BIOL,2111,5,2,,2,1,3,1,,,,1,,,,,,,,0,"Srikanth, Uma",,,,,
BIOL,2111,8,2,3,,1,1,1,,1,,2,,,1,,,,1,0,"Srikanth, Uma",,,,,
BIOL,2111,1,3,2,1,2,1,2,,1,2,1,1,1,,,,,,0,"Srikanth, Uma",,,,,
BIOL,2111,7,3,3,1,2,,,2,1,1,,3,,,,,,,1,"Srikanth, Uma",,,,,
BIOL,2111,9,2,1,2,,1,3,3,2,2,,1,,,,,,,0,"Srikanth, Uma",,,,,
BIOL,2112,1,8,4,6,6,,2,,,2,,,1,,,,,,1,"Wilson, Michelle M","Xia, Jing",,,,
BIOL,2112,2,5,2,5,3,5,3,1,,1,,,1,1,,,,,3,"Wilson, Michelle M","Xia, Jing",,,,
BIOL,2112,3,10,6,5,2,1,1,1,,1,,,,,,,,,3,"Wilson, Michelle M","Christensen, Priya M",,,,
BIOL,2112,6,14,5,4,2,1,3,,,,,,1,,,,,,0,"Wilson, Michelle M","Xia, Jing",,,,
BIOL,2112,7,11,7,4,1,1,1,1,1,1,1,,,1,,,,,0,"Wilson, Michelle M","Chase, Rebecca L",,,,
BIOL,2112,9,9,5,7,3,,2,2,1,,,,,,,,,1,0,"Wilson, Michelle M","Christensen, Priya M",,,,
BIOL,2112,10,4,3,6,5,3,5,,2,,,,2,,,,,,0,"Padmanabhan, Ramesh","Parupalli, Preethi",,,,
BIOL,2112,12,8,3,8,2,2,5,,,1,,,,,,,,,1,"Padmanabhan, Ramesh","Evers, Anna N",,,,
BIOL,2112,11,3,5,4,4,1,2,2,4,2,,1,,3,,,,,1,"Padmanabhan, Ramesh","Alemi, Parinazsadat",,,,
BIOL,2112,14,9,7,7,2,1,,,1,1,1,,,2,,,,,1,"Padmanabhan, Ramesh","Parupalli, Preethi",,,,
BIOL,2112,8,7,8,6,3,2,4,2,,2,,,,,,,,,0,"Wilson, Michelle M","Elhawary, Ezzeldin N",,,,
BIOL,2112,5,10,7,4,3,2,1,1,1,3,1,,,,,,,,2,"Wilson, Michelle M","Elhawary, Ezzeldin N",,,,
BIOL,2112,16,4,2,7,2,5,6,1,,1,,,,,,,,,1,"Padmanabhan, Ramesh","Thomas, Nathaniel",,,,
BIOL,2112,13,4,5,5,3,2,2,2,2,2,1,1,,1,,,,,1,"Padmanabhan, Ramesh","Thomas, Nathaniel",,,,
BIOL,2112,15,5,3,4,3,4,3,1,,2,,1,1,3,,,,,1,"Padmanabhan, Ramesh","Evers, Anna N",,,,
BIOL,2112,17,4,3,5,4,1,4,1,,4,1,,1,3,,,,,0,"Padmanabhan, Ramesh","Alemi, Parinazsadat",,,,
BIOL,2112,4,7,6,9,3,1,2,2,2,,,1,1,,,,,,1,"Wilson, Michelle M","Chase, Rebecca L",,,,
BIOL,2281,301,2,11,2,4,2,1,,,1,,,,,,,,,0,"Pickett, Elizabeth A","Mittal, Shubham",,,,
BIOL,2281,302,5,6,3,4,2,,1,2,,,,,,,,,,0,"Lin, Wen J","Tien, Hsin-Jung",,,,
BIOL,2281,303,5,10,2,2,2,1,,,,,1,,,,,,,0,"Pickett, Elizabeth A","Arugonda, Ravali",,,,
BIOL,2281,304,4,8,3,2,1,2,1,,,1,,,,,,,,1,"Lin, Wen J","Tien, Hsin-Jung",,,,
BIOL,2281,306,3,5,3,2,4,2,2,1,1,,,,,,,,,0,"Pickett, Elizabeth A","Liu, Junyu",,,,
BIOL,2281,309,5,9,5,2,1,1,,,,,,,,,,,,0,"Mehta, Iti","Basu, Ujjaini","Lin, Wen J",,,
BIOL,2281,311,,5,5,3,3,3,,2,1,,1,,,,,,,0,"Lin, Wen J","Mittal, Shubham","Miller, Edmund A",,,
BIOL,2281,312,4,9,6,2,,1,,,,,,,1,,,,,0,"Pickett, Elizabeth A","Easterwood, Shayne",,,,
BIOL,2281,314,6,4,2,6,3,1,,1,,,,,,,,,,0,"Lin, Wen J","Miller, Edmund A",,,,
BIOL,2281,315,6,7,1,3,1,2,2,,1,,,,,,,,,0,"Mehta, Iti","Do, Hung P","Pickett, Elizabeth A",,,
BIOL,2281,316,2,3,6,2,4,3,1,1,,,,,,,,,,1,"Pickett, Elizabeth A","Arugonda, Ravali",,,,
BIOL,2281,317,4,5,2,,3,3,1,,1,,,1,1,,,,,2,"Lin, Wen J","Dao, Alex",,,,
BIOL,2281,319,2,7,2,6,1,4,1,,,,,,,,,,,0,"Pickett, Elizabeth A","Easterwood, Shayne",,,,
BIOL,2281,307,2,6,4,4,4,1,,,1,,,,,,,,,0,"Mehta, Iti","Basu, Ujjaini","Lin, Wen J",,,
BIOL,2281,308,5,8,5,2,,,1,,1,,,,,,,,,0,"Huang, Yi","Miller, Edmund A",,,,
BIOL,2281,313,5,9,2,2,1,1,,2,,,,,,,,,,0,"Mehta, Iti","Do, Hung P","Pickett, Elizabeth A",,,
BIOL,2281,318,1,6,4,4,1,,2,4,,,,,,,,,,0,"Lin, Wen J","Liu, Junyu",,,,
BIOL,2311,1,19,16,7,11,8,10,12,8,6,6,5,1,3,,,,2,2,"Srikanth, Uma","Kwende, Sharon A","Maiti, Dibyo","Murali, Maithri",,
BIOL,2312,3,18,5,4,2,1,4,1,3,1,,1,1,1,,,,,3,"Wilson, Michelle M",,,,,
BIOL,2312,1,63,45,46,24,12,15,9,2,9,2,,3,1,,,,1,7,"Wilson, Michelle M","Christensen, Priya M","Chase, Rebecca L","Elhawary, Ezzeldin N","Xia, Jing",
BIOL,2312,2,41,31,46,25,19,27,7,9,13,3,3,4,12,,,,,6,"Padmanabhan, Ramesh","Wilson, Michelle M","Parupalli, Preethi","Thomas, Nathaniel","Alemi, Parinazsadat","Evers, Anna N"
BIOL,3101,2,,,,2,1,1,2,2,2,,,,,,,,,1,"De Jong, Jeff L",,,,,
BIOL,3101,8,2,,2,2,2,,1,1,1,,,,,,,,,1,"De Jong, Jeff L","Afolami, Olufemi Ifeoluwa",,,,
BIOL,3101,9,2,1,1,1,,1,,2,2,1,1,,,,,,,1,"De Jong, Jeff L",,,,,
BIOL,3101,5,,4,1,2,3,2,2,,2,,1,,,,,,,1,"De Jong, Jeff L","Ali, Md Yousuf",,,,
BIOL,3101,6,2,4,2,3,3,3,3,3,2,2,,,1,,,,,1,"De Jong, Jeff L","Afolami, Olufemi Ifeoluwa",,,,
BIOL,3101,1,1,1,4,10,5,5,2,2,1,,,,,,,,,0,"De Jong, Jeff L",,,,,
BIOL,3101,3,5,5,4,6,5,1,5,1,1,,1,,,,,,,0,"De Jong, Jeff L",,,,,
BIOL,3102,2,8,9,2,3,,2,,2,1,2,2,2,,,,,,2,"Joshi, Purna A","Srikanth, Uma",,,,
BIOL,3102,4,11,7,4,2,1,2,1,1,,1,2,3,,,,,,0,"Joshi, Purna A","Srikanth, Uma",,,,
BIOL,3102,1,7,3,3,1,,,1,,,,1,,,,,,,0,"Srikanth, Uma","Joshi, Purna A",,,,
BIOL,3102,3,12,3,4,3,2,2,,2,1,,2,1,,,,,,0,"Srikanth, Uma","Joshi, Purna A",,,,
BIOL,3102,5,7,6,5,2,1,2,3,1,,1,2,2,,,,,,0,"Joshi, Purna A","Srikanth, Uma",,,,
BIOL,3102,6,8,5,3,2,1,2,2,3,3,3,1,1,,,,,,0,"Srikanth, Uma","Joshi, Purna A",,,,
BIOL,3161,4,4,4,4,4,5,5,4,3,2,2,1,2,,,,,,0,"Dodani, Sheel C","Boyd, Stefanie D","Jia, Lin","Gavva, Sandhya R","Stelling, Allison","Bonnand, Evan F"
BIOL,3161,9,1,3,6,5,2,3,1,4,5,2,2,,3,,,,,3,"Gavva, Sandhya R","Jia, Lin","Boyd, Stefanie D","Dodani, Sheel C","Stelling, Allison","Hossain, Md Liakat"
BIOL,3161,5,1,,,2,,,,,,1,,,6,,,,,1,"Gavva, Sandhya R","Jia, Lin","Boyd, Stefanie D","Dodani, Sheel C","Stelling, Allison","Hossain, Md Liakat"
BIOL,3161,7,,1,1,1,4,2,3,1,1,,1,,2,,,,,0,"Gavva, Sandhya R","Jia, Lin","Boyd, Stefanie D","Dodani, Sheel C","Stelling, Allison","Montalvillo, Fernando"
BIOL,3161,3,1,3,2,1,3,1,2,4,1,,2,,4,,,,,1,"Jia, Lin","Gavva, Sandhya R","Boyd, Stefanie D","Dodani, Sheel C","Stelling, Allison","Akter, Zakia"
BIOL,3161,1,2,2,1,2,3,3,1,3,2,4,1,,4,,,,,0,"Dodani, Sheel C","Boyd, Stefanie D","Jia, Lin","Gavva, Sandhya R","Stelling, Allison","Akter, Zakia"
BIOL,3161,8,,3,2,5,2,5,,4,6,1,,,1,,,,,2,"Gavva, Sandhya R","Jia, Lin","Boyd, Stefanie D","Dodani, Sheel C","Stelling, Allison","Montalvillo, Fernando"
BIOL,3162,3,,5,1,1,7,5,3,4,3,,,1,,,,,,0,"Candas, Mehmet",,,,,
BIOL,3162,4,2,6,7,7,4,2,3,4,3,,2,,,,,,,0,"Reitzer, Lawrence J",,,,,
BIOL,3162,1,1,,2,5,1,2,1,1,1,1,,,,,,,,0,"Candas, Mehmet",,,,,
BIOL,3162,7,1,3,5,4,4,4,5,,1,,1,,,,,,,0,"Candas, Mehmet",,,,,
BIOL,3162,8,1,3,3,5,6,5,2,2,1,,,,,,,,,0,"Reitzer, Lawrence J",,,,,
BIOL,3162,6,,2,4,4,6,4,4,4,1,1,,,,,,,,1,"Reitzer, Lawrence J",,,,,
BIOL,3162,5,1,4,3,6,10,6,4,1,1,1,,1,,,,,,1,"Candas, Mehmet",,,,,
BIOL,3203,101,4,8,2,7,1,,1,,,,,,1,,,,,0,"Boyd, Stefanie D","Wickramasinghe, Piumi B","Zaheen Khan, Fabiha",,,
BIOL,3203,601,7,7,8,1,1,,,,,,,,,,,,,0,"Boyd, Stefanie D","Wickramasinghe, Piumi B","Zaheen Khan, Fabiha",,,
BIOL,3301,1,12,15,14,27,19,13,15,11,11,6,3,,1,,,,,5,"De Jong, Jeff L",,,,,
BIOL,3302,1,53,33,21,13,5,10,7,9,5,7,10,9,,,,,,2,"Srikanth, Uma","Joshi, Purna A","Yamauchi, Stephanie A","Maity, Subhajit","Patel, Umar J","Gomez, Jessica E"
BIOL,3303,1,4,17,10,12,9,6,4,5,2,,,,,,,,,2,"Boyd, Stefanie D","Shipman, Braden M",,,,
BIOL,3318,1,34,24,12,7,1,3,1,3,2,1,,,1,,,,,0,"Henson, Uyen N",,,,,
BIOL,3320,1,3,1,2,1,2,,,,,,1,1,2,,,,,2,"Hajeri, Vinita","Swanson, Scott","Reyes, Jasper Q",,,
BIOL,3320,2,1,4,3,1,1,,1,,,,,,2,,,,,2,"Hajeri, Vinita","Reyes, Jasper Q","Swanson, Scott",,,
BIOL,3361,3,,4,2,2,3,2,1,2,2,3,1,,3,,,,,2,"Dodani, Sheel C","Gavva, Sandhya R","Bonnand, Evan F","Montalvillo, Fernando",,
BIOL,3361,2,2,3,10,12,10,12,3,8,7,2,,,4,,,,,3,"Gavva, Sandhya R","Stelling, Allison","Bonnand, Evan F","Montalvillo, Fernando",,
BIOL,3361,1,6,9,5,5,6,7,7,4,7,3,3,2,14,,,,,1,"Jia, Lin","Boyd, Stefanie D",,,,
BIOL,3362,1,6,21,25,32,35,26,22,15,10,3,3,2,,,,,,2,"Candas, Mehmet","Reitzer, Lawrence J","Petter, Andrew T","Sunder Singh, Jacqulene Preethi","Soladogun, Adedamola S",
BIOL,3370,1,16,5,3,2,2,,2,,2,,,1,3,,,,,0,"Wu, Zhuoru","Tiwari, Suman",,,,
BIOL,3380,302,1,4,7,2,2,2,,,,2,1,,,,,,,1,"Rippel, Scott A","Falah, Rafah M",,,,
BIOL,3380,304,7,2,3,2,1,,4,1,,,1,1,,,,,,0,"Maynard, Caitlin S","Rappazzo, Jacob M",,,,
BIOL,3380,306,1,2,5,2,3,3,1,,1,,1,2,1,,,,,0,"Maynard, Caitlin S","Rappazzo, Jacob M",,,,
BIOL,3380,307,5,6,1,,3,,1,,2,,1,,2,,,,,1,"Rippel, Scott A","Zhi, Jiahe",,,,
BIOL,3380,309,2,1,2,1,3,6,2,,2,,1,,2,,,,,0,"Pan, Jing","Liu, Yihan",,,,
BIOL,3380,310,7,2,4,2,1,,3,2,,,1,,,,,,,0,"Maynard, Caitlin S","Zhi, Jiahe",,,,
BIOL,3380,305,,1,1,3,1,2,1,1,,,,3,,,,,,1,"Pan, Jing","Mazambani, Simbarashe",,,,
BIOL,3380,301,,2,3,3,,1,,1,2,1,2,,1,,,,,0,"Pan, Jing","Mazambani, Simbarashe",,,,
BIOL,3380,303,1,3,1,2,2,2,2,1,1,,,2,1,,,,,0,"Rippel, Scott A","Falah, Rafah M",,,,
BIOL,3380,311,4,2,4,3,,4,1,1,1,1,,,,,,,,0,"Pan, Jing","Liu, Yihan",,,,
BIOL,3385,1,,11,2,1,5,,,5,,,3,,,,,,,0,"Murchison, David F",,,,,
BIOL,3388,1,5,3,5,3,4,3,,1,2,2,,,,,,,,1,"Rippel, Scott A",,,,,
BIOL,3455,801,8,3,4,1,2,1,1,2,3,,1,3,6,,,,,1,"Wu, Zhuoru","Ramirez, Ruben D","Gong, Hanling","Xu, Linyi",,
BIOL,3455,306,,,,1,1,1,,1,,1,4,,2,,,,,0,"Padmanabhan, Ramesh","Ramirez, Ruben D",,,,
BIOL,3455,305,1,,1,2,,,2,4,2,,2,1,1,,,,,0,"Padmanabhan, Ramesh","Ramirez, Ruben D",,,,
BIOL,3455,301,,,3,,,2,,4,1,2,1,,4,,,,,0,"Maitra, Meenakshi","Ramirez, Ruben D","Deese, Alexander R","Maity, Tuhina","Veera, Kavya",
BIOL,3455,307,,1,1,1,4,2,,,1,,2,,3,,,,1,1,"Maitra, Meenakshi","Ramirez, Ruben D",,,,
BIOL,3455,304,1,1,,1,1,3,4,5,1,2,1,1,7,,,,,0,"Maitra, Meenakshi","Ramirez, Ruben D",,,,
BIOL,3455,802,3,2,1,1,,4,2,3,3,1,,2,4,,,,,3,"Sarcar, Subha","Ramirez, Ruben D","Gong, Hanling",,,
BIOL,3455,303,5,2,2,5,4,1,3,,2,1,,,7,,,,,0,"Wu, Zhuoru","Ramirez, Ruben D","Deese, Alexander R","Xu, Linyi",,
BIOL,3455,302,1,1,5,3,3,4,3,2,1,3,2,4,1,,,,,1,"Maitra, Meenakshi","Ramirez, Ruben D","Deese, Alexander R",,,
BIOL,3456,303,1,1,,4,4,3,1,1,,,,,1,,,,,0,"Sarcar, Subha","Yu, Wen-Ho","Balaji, Sharan Kumar",,,
BIOL,3456,801,3,,2,1,1,1,3,3,,1,1,1,3,,,,,0,"Sarcar, Subha","Yu, Wen-Ho","Yaqub, Muneer O",,,
BIOL,3456,305,1,5,4,4,2,4,1,3,,,1,,2,,,,,0,"Yu, Wen-Ho","Balaji, Sharan Kumar","Zhang, Nan",,,
BIOL,3456,304,6,4,5,5,2,2,1,2,1,2,,,1,,,,,0,"Yu, Wen-Ho","Balaji, Sharan Kumar","Zhang, Nan",,,
