Subject,"Catalog Number",Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,CR,NC,I,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6
ATCM,3338,001,10,5,6,1,1,1,,,,,,,4,,,,,1,"Camacho, Christopher J",,,,,
ATCM,3338,002,11,5,4,2,4,1,1,,1,,,,1,,,,,0,"Camacho, Christopher J",,,,,
ATCM,3340,001,19,1,,1,2,2,1,1,2,,1,,,,,,,0,"Cox, Norman L",,,,,
ATCM,3340,002,16,5,,1,1,,2,1,,1,1,,2,,,,,0,"Cox, Norman L",,,,,
ATCM,3340,501,16,2,3,1,3,4,,,,,1,,,,,,,0,"Cox, Norman L",,,,,
ATCM,3346,001,3,6,6,1,1,,,,,,,,,,,,,0,"Marks, David E",,,,,
ATCM,3346,002,1,12,4,1,,,,1,1,,,,,,,,,1,"Marks, David E",,,,,
ATCM,3350,001,8,4,2,4,1,2,3,1,1,,,,3,,,,,1,"Hewitt, Sharon","Nair, Vinayak",,,,
ATCM,3350,002,16,5,,,,1,,,,1,2,1,3,,,,,1,"Trosper, Elizabeth M",,,,,
ATCM,3350,501,1,1,4,5,2,2,3,2,1,1,,,4,,,,,2,"Hewitt, Sharon","Nair, Vinayak",,,,
ATCM,3350,502,17,6,4,,,,,,,,,,,,,,,1,"Lytton, Robert M","Birnbaum, Mark",,,,
ATCM,3355,001,1,1,2,,6,,1,4,1,,,,5,,,,,5,"Marder, Amanda K",,,,,
ATCM,3365,001,18,6,2,2,,2,,,,,,,,,,,,0,"Christopher, Timothy V",,,,,
ATCM,3365,002,6,4,4,,1,1,,1,,,,,1,,,,,0,"Christopher, Timothy V",,,,,
ATCM,3366,001,9,18,,,2,,,,,1,,,,,,,,0,"Wu, Hong An",,,,,
ATCM,3366,002,,29,,,1,,,,,,,,,,,,,0,"Evans, Monica J",,,,,
ATCM,3367,001,1,8,9,3,3,3,,,,,,,1,,,,,2,"Lewis, Timothy M",,,,,
ATCM,3368,001,,8,1,3,3,,,,,1,,,2,,,,,1,"Johnson, Casey A",,,,,
ATCM,3368,002,2,3,2,,1,2,3,1,,,,,3,,,,,1,"Lim, Fengjie",,,,,
ATCM,3369,001,,30,,,,,,,,,,,,,,,,0,"Evans, Monica J",,,,,
ATCM,3370,001,6,4,8,5,1,3,,,,,,,2,,,,,0,"Lewis, Timothy M",,,,,
ATCM,3372,001,5,3,,1,3,1,,2,2,,,1,1,,,,,0,"Fitzgerald, Harold E",,,,,
ATCM,3388,001,3,7,4,5,5,2,1,1,,,,1,1,,,,,0,"Bell, Elizabeth A","Gupta, Suvash",,,,
ATCM,3388,002,1,5,7,3,6,5,,1,,,,,1,,,,,1,"Bell, Elizabeth A","Gupta, Suvash",,,,
ATCM,3395,001,8,2,,1,,,,,,,,,,,,,,0,"Scott, Andrew F",,,,,
ATCM,4305,001,2,3,3,1,1,3,1,,,1,1,1,,,,,,0,"Caldwell, Bryon A",,,,,
ATCM,4306,001,1,1,3,2,4,8,,1,1,,1,,1,,,,,0,"Boyd, Elizabeth",,,,,
ATCM,4308,001,5,1,1,1,,1,,1,,,,,1,,,,,0,"Farrar, Eric T",,,,,
ATCM,4309,001,,8,2,,1,,,,,,,,1,,,,,0,"McComber, Sean",,,,,
ATCM,4313,001,,1,1,3,4,1,2,1,1,,1,,2,,,,,2,"Lim, Fengjie",,,,,
ATCM,4317,001,,19,,,,,,,,,,,,,,,,0,"Salter, Monika M",,,,,
ATCM,4317,002,,16,,,,,,,,,,,,,,,,0,"McCord, Peter A",,,,,
ATCM,4319,001,5,4,2,3,1,,,,,,1,,1,,,,,0,"Veras de Souza, Christine",,,,,
ATCM,4325,001,1,9,2,1,1,,,1,,,,,,,,,,0,"Knight, Kim A",,,,,
ATCM,4326,001,,4,6,1,2,2,1,1,,,1,,1,,,,,0,"Cooley, Heidi",,,,,
ATCM,4330,001,,6,10,1,6,2,,,,,1,,1,,,,,0,"Burrough, Xtine","Fladager, Evan J",,,,
ATCM,4334,001,,17,,,2,,,1,,,,,,,,,,0,"Nguyen, Josef D",,,,,
ATCM,4338,001,6,5,9,2,1,2,,,1,2,,1,,,,,,0,"Farrar, Eric T",,,,,
ATCM,4346,001,1,4,6,,,1,,1,,,,,1,,,,,0,"Marks, David E",,,,,
ATCM,4350,001,10,7,4,1,2,1,1,2,,,1,,1,,,,,0,"Hewitt, Sharon",,,,,
ATCM,4350,002,2,5,5,2,1,3,1,2,1,,1,1,3,,,,,2,"Hewitt, Sharon",,,,,
ATCM,4364,001,5,14,,,,,,,,,,,,,,,,0,"Terry, Dean",,,,,
ATCM,4365,001,8,3,1,1,1,1,,,,,,,2,,,,,2,"Christopher, Timothy V",,,,,
ATCM,4365,002,9,4,1,1,,,1,,,,,,1,,,,,1,"Christopher, Timothy V",,,,,
ATCM,4365,501,3,9,1,,2,,,,,,1,,2,,,,,1,"Billingslea, Steven L",,,,,
ATCM,4367,001,,3,8,2,1,2,,,1,,,,2,,,,,0,"Chandler, Adam W",,,,,
ATCM,4368,001,3,7,5,3,3,2,1,1,,,,,1,,,,,3,"Chandler, Adam W",,,,,
ATCM,4376,001,20,1,,,,,,,,,,,,,,,,0,"Lewis, Timothy M",,,,,
ATCM,4377,001,18,1,,1,,,,,1,,,,,,,,,0,"Chandler, Adam W",,,,,
ATCM,4384,001,,11,,,15,,,6,,,1,,3,,,,,2,"Lester, Paul",,,,,
ATCM,4384,002,,11,,,15,,,11,,,,,2,,,,,0,"Lester, Paul",,,,,
ATCM,4384,003,,5,,,14,,,11,,,4,,6,,,,,1,"Lester, Paul",,,,,
ATCM,4397,001,2,14,,,,,,,,,,,,,,,,0,"Terry, Dean",,,,,
ATCM,4397,002,9,5,3,1,1,2,,,1,,,,1,,,,,0,"Minnish, Roxanne W",,,,,
ATCM,4397,003,4,1,7,3,4,1,1,,1,,1,1,1,,,,,0,"Boyd, Elizabeth",,,,,
ATCM,4397,004,9,16,,,,,,,,,,,,,,,,0,"Marks, David E",,,,,
ATCM,6000,001,,,,,,,,,,,,,,19,,,,0,"Balsamo, Anne",,,,,
ATCM,6001,001,,,,,,,,,,,,,,18,,,,0,"Burrough, Xtine",,,,,
ATCM,6300,001,,9,7,2,,,1,,,,,,,,,,,0,"Knight, Kim A",,,,,
ATCM,6354,001,,12,2,,,,,,,,,,,,,,,0,"Wu, Hong An",,,,,
ATCM,6377,501,,6,4,1,,,,,,,,,,,,,,1,"Burrough, Xtine",,,,,
ATCM,6382,001,,11,,,,,,,,,,,,,,,,0,"Banner, Olivia P",,,,,
AUD,6113,001,,,,,,,,,,,,,,22,,,,0,"Roeser, Ross J","Fowler, Stephanie L",,,,
AUD,6303,001,,9,2,,1,,,,,,,,1,,,,,0,"Lobarinas, Edward",,,,,
AUD,6305,0H1,,8,1,1,1,1,,,,,,,1,,,,,0,"Le Prell, Colleen G","Cochran, Aaron W",,,,
AUD,6310,001,,11,1,,2,,,,,,,,1,,,,,0,"Roeser, Ross J","Sickels, Jessica K",,,,
AUD,6V20,102,,10,,,,,,,,,,,,,,,1,0,"Clark, Jackie L","Trevino, Monica",,,,
AUD,7253,001,,12,1,,,,,,,,,,,,,,,0,"Griffiths, Scott K",,,,,
AUD,7324,001,,5,4,3,,,,,,,,,,,,,,0,"Warner-Czyz, Andrea D","Woodford, Allison S","Fowler, Stephanie L",,,
AUD,7327,001,,9,1,,1,,,,,,,,,,,,,0,"Clark, Jackie L","Trevino, Monica",,,,
AUD,7338,001,,2,4,2,1,,,,,,,,,,,,1,0,"Cokely, Carol G","Zang, Andie L",,,,
AUD,7V82,001,,,,,,,,,,,,,,11,,,,0,"Gohmert, Andrea K",,,,,
BA,1320,001,2,7,4,5,5,8,7,5,,,1,,1,,,,,2,"Blueshtein, Moran","Oyima-Antseleve, Ndackyssa",,,,
BA,1320,002,2,8,6,10,10,6,1,1,,,,,2,,,,,2,"Blueshtein, Moran","Oyima-Antseleve, Ndackyssa",,,,
BA,1320,501,3,5,9,7,5,4,1,3,3,1,1,,3,,,,,1,"Olsztynska, Agnieszka","Hanifiafshar, Sharmin",,,,
BBSU,1100,001,18,3,1,2,3,2,1,1,,,1,1,4,,,,,0,"Hamilton, Anna L",,,,,
BBSU,1100,002,34,2,1,,1,1,,1,,,,,2,,,,,1,"Boynton, Catherine V",,,,,
BBSU,1100,003,34,2,4,1,,2,,,,,,,1,,,,,1,"Jackson, Kevin",,,,,
BBSU,1100,004,33,3,,1,1,2,,2,1,,,1,1,,,,,0,"Grimmer, Leslie A",,,,,
BBSU,1100,005,31,6,2,2,,,1,1,,,1,1,,,,,,0,"Jordan, Katy J",,,,,
BBSU,1100,006,33,5,1,1,1,1,,1,,,,,2,,,,,0,"Grimmer, Leslie A",,,,,
BBSU,1100,007,14,2,5,,,,,,,1,,,2,,,,,0,"Hamilton, Anna L",,,,,
BBSU,1100,008,35,,2,1,,,,,2,,,,,,,,,0,"Boynton, Catherine V",,,,,
BBSU,1100,009,28,6,4,1,,1,,1,,,,,,,,,,2,"Jackson, Kevin",,,,,
BBSU,1100,010,25,7,4,2,5,,1,,1,,,,,,,,,1,"Jordan, Katy J",,,,,
BBSU,1100,011,17,6,5,2,1,,1,5,,,,1,2,,,,,0,"Foster, Corey",,,,,
BBSU,1100,012,22,5,4,2,,1,,1,1,,,,3,,,,,1,"Foster, Corey",,,,,
BCOM,1300,001,2,4,9,3,4,4,3,2,2,1,,1,1,,,,,0,"Fry, Jennifer L",,,,,
BCOM,1300,002,2,6,10,3,8,8,1,3,3,,,,3,,,,,1,"Fry, Jennifer L",,,,,
BCOM,1300,003,,9,11,6,3,6,1,3,4,1,1,,1,,,,,1,"Walton, Michaella",,,,,
BCOM,1300,004,1,9,12,5,6,5,2,1,2,,1,1,,,,,,2,"Walton, Michaella",,,,,
BCOM,1300,005,,1,3,10,9,9,3,3,1,,,1,4,,,,,0,"Prudhomme-Coleman, Michelle",,,,,
BCOM,1300,006,,5,10,13,4,5,2,1,,,,,4,,,,,1,"Harrison, Megan K",,,,,
BCOM,1300,007,,14,2,9,9,,5,1,,,1,,4,,,,,0,"Henderson, Tom",,,,,
BCOM,1300,008,2,4,18,8,5,2,,3,1,,,,1,,,,,1,"Moore, Sarah E","Nashat, Farah",,,,
BCOM,1300,009,2,1,16,11,8,3,,1,,,,,,,,,,1,"McCrady, Victoria D",,,,,
BCOM,1300,010,2,4,16,10,5,5,1,,,,,,1,,,,,1,"Moore, Sarah E","Nashat, Farah",,,,
BCOM,1300,011,3,17,18,8,4,,,,,1,,,3,,,,,0,"Loyless, Lauren",,,,,
BCOM,1300,012,5,6,10,9,3,4,1,,1,,,,,,,,,0,"McCrady, Victoria D","Torteya, Diana E",,,,
BCOM,1300,013,,4,24,7,3,5,,3,1,,,,3,,,,,0,"Armstead, Erica",,,,,
BCOM,1300,014,,3,24,9,4,6,2,,1,,,1,,,,,,0,"Armstead, Erica",,,,,
BCOM,1300,015,,10,17,10,1,2,3,,4,1,,,5,,,,,1,"Said, Stacey",,,,,
BCOM,1300,016,,,6,7,9,10,3,1,2,1,,,7,,,,,2,"Moore, Sarah E","Nashat, Farah",,,,
BCOM,1300,501,,5,9,8,2,9,2,,2,1,2,1,6,,,,,1,"Cooper, Austin C",,,,,
BCOM,1300,502,,,3,7,6,3,8,6,4,2,,2,4,,,,,0,"Prudhomme-Coleman, Michelle",,,,,
BCOM,1300,503,,2,1,2,3,2,1,2,1,2,,,1,,,,,0,"McCrady, Victoria D","Torteya, Diana E",,,,
BCOM,3300,001,1,6,10,8,4,9,1,,2,,,,3,,,,,1,"Smallwood, Margaret G","Ciovacco, Marisol A",,,,
BCOM,3300,002,,6,5,7,4,9,3,4,1,1,,,4,,,,,0,"Said, Stacey",,,,,
BCOM,3300,003,,14,4,5,10,2,2,1,1,,1,,3,,,,,1,"Henderson, Tom",,,,,
BCOM,3300,004,,1,13,5,12,6,2,2,1,,,,2,,,,,1,"Watson, John M","Ciovacco, Marisol A",,,,
BCOM,3300,005,,1,2,2,12,8,1,7,5,,,1,4,,,,,1,"Lawson, Kristen A","Brundege, William C",,,,
BCOM,3300,006,2,3,3,14,5,8,7,,,,,,2,,,,,1,"Watson, John M","Ciovacco, Marisol A",,,,
BCOM,3300,007,,9,15,7,7,3,1,,,,,,2,,,,,1,"de los Santos, Veronica",,,,,
BCOM,3300,008,,4,3,9,8,7,1,2,1,,,1,4,,,,,5,"Moore, Sarah E","Nashat, Farah",,,,
BCOM,3300,009,,2,6,5,4,7,6,8,1,1,,,4,,,,,0,"Lawson, Kristen A","Brundege, William C",,,,
BCOM,3300,010,2,7,4,10,6,3,1,4,,,1,,4,,,,,2,"Lawson, Kristen A","Brundege, William C",,,,
BCOM,3300,011,,1,5,7,15,5,2,3,1,,,,6,,,,,0,"Watson, John M","Ciovacco, Marisol A",,,,
BCOM,3300,012,1,1,12,5,11,4,2,3,,1,,,4,,,,,2,"Watson, John M","Ciovacco, Marisol A",,,,
BCOM,3300,013,,14,1,6,7,3,2,3,,,2,,7,,,,,0,"Henderson, Tom",,,,,
BCOM,3300,014,,3,6,7,12,5,3,1,1,,,,5,,,,,2,"Watson, John M","Ciovacco, Marisol A",,,,
BCOM,3300,015,3,6,12,9,3,3,4,,,1,,,3,,,,,1,"de los Santos, Veronica",,,,,
BCOM,3300,016,,7,16,10,7,,,2,1,,,,,,,,,1,"Smallwood, Margaret G","Ciovacco, Marisol A",,,,
BCOM,3300,017,1,8,8,12,10,2,,,,2,,1,1,,,,,0,"Smallwood, Margaret G","Ciovacco, Marisol A",,,,
BCOM,3300,501,,2,4,3,11,8,7,,1,2,2,,4,,,,,1,"Harrison, Megan K",,,,,
BCOM,3300,502,,,2,4,17,2,5,2,2,2,,,6,,,,,1,"Watson, John M","Ciovacco, Marisol A",,,,
BCOM,3300,503,,,4,7,5,11,3,5,2,1,,1,2,,,,,1,"McCrady, Victoria D","Torteya, Diana E",,,,
BCOM,3300,504,,7,7,3,9,6,2,3,1,,,1,3,,,,,2,"Cooper, Austin C",,,,,
BCOM,3300,505,,4,9,6,4,4,,,,,,,2,,,,,0,"Loyless, Lauren",,,,,
BCOM,4300,001,,1,8,8,7,10,3,4,6,,,1,,,,,,1,"Blockley, Caylin",,,,,
BCOM,4300,002,,3,12,8,6,9,3,1,2,1,,,,,,,,3,"Blockley, Caylin",,,,,
BCOM,4300,003,,2,2,3,9,9,5,7,4,2,3,2,1,,,,,0,"Tamez, Katrina",,,,,
BCOM,4300,004,,3,1,4,9,9,6,3,5,1,3,,,,,,,1,"Lawson, Kristen A","Brundege, William C",,,,
BCOM,4300,005,,7,6,6,8,8,5,5,,,2,1,,,,,,1,"Smallwood, Margaret G","Ciovacco, Marisol A",,,,
BCOM,4300,006,,1,9,6,9,7,4,3,3,,2,,1,,,,,0,"Lawson, Kristen A","Brundege, William C",,,,
BCOM,4300,007,,3,3,7,3,4,2,6,4,5,3,2,1,,,,,4,"Lookadoo, Kathryn","Brundege, William C",,,,
BCOM,4300,008,,,3,2,6,11,7,7,5,1,4,1,,,,,,1,"Lookadoo, Kathryn","Brundege, William C",,,,
BCOM,4300,009,1,,7,4,13,8,5,5,1,,,,1,,,,,0,"Moore, Sarah E",,,,,
BCOM,4300,010,,2,1,4,4,5,7,6,7,1,4,1,4,,,,,2,"Lookadoo, Kathryn","Brundege, William C",,,,
BCOM,4300,011,,,4,3,5,9,9,7,4,2,1,2,1,,,,,1,"Lookadoo, Kathryn","Brundege, William C",,,,
BCOM,4300,012,,1,5,5,7,16,6,1,2,1,1,1,1,,,,,2,"Tamez, Katrina",,,,,
BCOM,4300,501,,1,7,3,8,8,6,4,5,,,1,1,,,,,1,"Layne, Raini M",,,,,
BCOM,4300,502,,4,5,3,10,13,4,1,6,1,,,1,,,,,1,"Stewart, Julie",,,,,
BCOM,4300,503,,2,6,9,7,7,6,3,1,1,,,2,,,,,0,"Layne, Raini M",,,,,
BIOL,1318,001,,5,,,11,,,6,,,5,,1,,,,,1,"Maitra, Meenakshi",,,,,
BIOL,2111,001,10,9,2,6,,2,1,,,,,,,,,,,0,"Srikanth, Uma",,,,,
BIOL,2111,002,6,5,4,3,4,3,5,,,,,,,,,,,0,"Srikanth, Uma",,,,,
BIOL,2111,003,8,2,4,6,2,3,2,,3,,,,,,,,,0,"Srikanth, Uma",,,,,
BIOL,2111,004,8,5,3,2,2,2,3,,1,,,,1,,,,,0,"Srikanth, Uma",,,,,
BIOL,2111,005,8,7,4,3,1,2,3,,,1,,,,,,,,1,"Srikanth, Uma",,,,,
BIOL,2111,006,10,3,5,6,3,1,1,,,,,1,,,,,,0,"Srikanth, Uma",,,,,
BIOL,2111,007,7,9,7,3,1,2,,1,,,,,,,,,,0,"Srikanth, Uma",,,,,
BIOL,2111,008,7,6,4,4,1,4,2,,,,,1,1,,,,,0,"Srikanth, Uma",,,,,
BIOL,2111,009,8,7,3,2,4,1,,,2,1,,1,,,,,,1,"Srikanth, Uma",,,,,
BIOL,2111,010,5,2,5,5,,5,5,1,1,,1,,,,,,,0,"Srikanth, Uma",,,,,
BIOL,2111,0W1,2,15,7,2,9,1,2,2,,,,,,,,,,0,"Burr, John G","Lewis, Anthony J","Berisha, Eranda","Grinffiel, Daniel I",,
BIOL,2111,0W2,3,13,7,3,7,3,1,2,2,,,,,,,,,1,"Burr, John G",,,,,
BIOL,2111,0W3,,9,5,1,15,2,4,2,,,,,,,,,,0,"Burr, John G",,,,,
BIOL,2111,0W4,,4,2,1,4,,1,1,,,,,,,,,,0,"Burr, John G",,,,,
BIOL,2111,0W5,,6,2,2,4,,3,2,1,,,,1,,,,,0,"Burr, John G",,,,,
BIOL,2111,0W6,1,10,6,4,12,1,1,4,1,,,,3,,,,,1,"Burr, John G",,,,,
BIOL,2111,0W7,7,11,11,4,1,2,1,,,,,1,,,,,,0,"Lakoduk, Ashley",,,,,
BIOL,2111,0W8,6,5,15,5,3,2,1,,,,,,,,,,,0,"Lakoduk, Ashley",,,,,
BIOL,2111,0W9,6,9,11,7,1,2,2,,,,,,,,,,,0,"Lakoduk, Ashley",,,,,
BIOL,2111,5W1,7,5,13,4,3,3,2,,1,,,,,,,,,0,"Lakoduk, Ashley",,,,,
BIOL,2112,001,,1,4,2,5,5,1,5,,1,2,4,5,,,,,1,"Wilson, Michelle","Mortada, Donna",,,,
BIOL,2112,002,1,3,3,2,4,,3,3,1,,1,1,2,,,,,1,"Wilson, Michelle","Mortada, Donna",,,,
BIOL,2112,003,,,2,3,1,3,2,1,2,1,2,3,7,,,,,1,"Wilson, Michelle","Suresh, Prarthana",,,,
BIOL,2112,004,,,1,,1,3,3,1,1,3,,1,,,,,,1,"Wilson, Michelle","Panchal, Moxa Pragneshkumar",,,,
BIOL,2112,005,1,1,2,2,,,,1,2,,,1,2,,,,,1,"Wilson, Michelle","Mortada, Donna",,,,
BIOL,2112,006,,1,1,2,2,,2,3,1,,1,1,1,,,,,1,"Wilson, Michelle","Prameela, Anusha",,,,
BIOL,2112,007,,1,2,,2,3,3,,2,1,1,1,7,,,,,2,"Wilson, Michelle","Suresh, Prarthana",,,,
BIOL,2112,0W1,1,1,1,1,2,3,3,2,1,1,3,1,4,,,,,1,"Padmanabhan, Ramesh","Wilson, Michelle","Panchal, Moxa Pragneshkumar",,,
BIOL,2112,0W2,1,,,1,1,1,2,3,1,1,,,2,,,,,1,"Padmanabhan, Ramesh","Wilson, Michelle","Panchal, Moxa Pragneshkumar",,,
BIOL,2112,0W3,,1,,1,,2,,4,2,,2,1,2,,,,,0,"Padmanabhan, Ramesh","Wilson, Michelle","Prameela, Anusha",,,
BIOL,2112,0W4,,,2,2,1,3,3,1,3,,,1,2,,,,,1,"Padmanabhan, Ramesh","Wilson, Michelle","Prameela, Anusha",,,
BIOL,2281,301,1,6,4,1,5,3,,2,1,,,,,,,,,0,"Pickett, Elizabeth A","Do, Hung P",,,,
BIOL,2281,302,,3,2,2,4,4,2,1,1,,,,2,,,,,1,"Lin, Wen J","Briggs, Alyssa A",,,,
BIOL,2281,303,1,2,5,1,3,2,2,,1,,1,2,,,,,,0,"Klang, Ida","Tien, Hsin-Jung",,,,
BIOL,2281,304,2,6,3,3,2,2,2,,,,,,1,,,,,1,"Mehta, Iti","Briggs, Alyssa A",,,,
BIOL,2281,305,,4,1,4,,1,,,,1,1,1,5,,,,,0,"Klang, Ida","Ratevosyan, Richard",,,,
BIOL,2281,306,1,5,1,2,1,1,1,3,2,1,,,1,,,,,0,"Mehta, Iti","Shashikanth Raj Urs, Karthik Urs Bangalore",,,,
BIOL,2281,307,,2,,5,2,3,2,1,2,,,,1,,,,,2,"Klang, Ida","Ratevosyan, Richard",,,,
BIOL,2281,308,1,3,4,1,1,2,2,2,1,,,,,,,,,2,"Mehta, Iti","Buyukkahraman, Gozde",,,,
BIOL,2281,309,,6,3,5,2,3,1,,,,,,,,,,,0,"Pickett, Elizabeth A","Paredes, Megan",,,,
BIOL,2281,310,,1,,1,3,3,1,3,2,1,,3,1,,,,,1,"Lin, Wen J","Chaudhry, Ishfaq M",,,,
BIOL,2281,311,4,3,4,1,5,2,1,,,,,,1,,,,,1,"Pickett, Elizabeth A","Chaudhry, Ishfaq M",,,,
BIOL,2281,312,,,,1,3,5,2,1,1,,2,,3,,,,,1,"Lin, Wen J","Sy, Diane R",,,,
BIOL,2281,313,,7,3,4,3,1,,3,,,,,1,,,,,0,"Mehta, Iti","Mittal, Shubham",,,,
BIOL,2281,314,,1,3,1,3,3,,3,1,1,,,1,,,,,2,"Lin, Wen J","Sy, Diane R",,,,
BIOL,2281,315,4,1,3,,3,3,1,4,,,,,1,,,,,0,"Mehta, Iti","Mittal, Shubham",,,,
BIOL,2281,316,,3,4,,4,1,1,,,,,,2,,,,,0,"Klang, Ida","Shashikanth Raj Urs, Karthik Urs Bangalore",,,,
BIOL,2281,317,,4,3,3,4,3,1,1,2,,,,,,,,,0,"Pickett, Elizabeth A","Buyukkahraman, Gozde",,,,
BIOL,2281,318,,4,2,1,3,2,2,1,,,,,2,,,,,1,"Lin, Wen J","Tien, Hsin-Jung",,,,
BIOL,2281,319,2,3,3,2,,1,5,,,1,,4,,,,,,1,"Klang, Ida","Paredes, Megan",,,,
BIOL,2281,320,,6,4,3,3,3,,,,,,,,,,,,0,"Pickett, Elizabeth A","Do, Hung P",,,,
BIOL,2311,001,77,55,41,40,19,25,22,1,7,2,1,3,2,,,,,2,"Srikanth, Uma","Kwende, Sharon A","Zaheen Khan, Fabiha","Lewis, Anthony J","Vaidyanatha Subramanian, Varsha",
BIOL,2311,0H1,26,30,50,20,8,9,6,,1,,,1,,,,,,0,"Lakoduk, Ashley","Berisha, Eranda","Grinffiel, Daniel I","Shah, Drashti Riken",,
BIOL,2311,0W1,6,56,29,14,51,9,12,13,5,,,,3,,,,,2,"Burr, John G","Lewis, Anthony J","Berisha, Eranda","Grinffiel, Daniel I","Kwende, Sharon A","Zaheen Khan, Fabiha"
BIOL,2312,001,2,7,15,11,15,14,14,14,9,6,7,12,24,,,,,8,"Wilson, Michelle","Mortada, Donna","Suresh, Prarthana","Panchal, Moxa Pragneshkumar","Prameela, Anusha",
BIOL,2312,0W1,2,2,3,5,4,9,8,10,7,2,5,3,10,,,,,3,"Padmanabhan, Ramesh","Wilson, Michelle","Panchal, Moxa Pragneshkumar","Prameela, Anusha",,
BIOL,3101,001,1,,1,,,2,,3,2,,,,,,,,,1,"Dejong, Jeff L","Afolami, Olufemi Ifeoluwa",,,,
BIOL,3101,002,1,1,2,1,2,3,4,5,1,1,,,,,,,,0,"Dejong, Jeff L","Shah, Viraj S",,,,
BIOL,3101,0W1,1,4,1,8,1,5,4,7,6,6,2,,,,,,,2,"Dejong, Jeff L","Zhang, Bo","Chaurasia, Akansha",,,
BIOL,3101,0W2,1,3,5,4,8,7,3,4,5,2,1,,,,,,,6,"Dejong, Jeff L","Zhang, Bo","Chaurasia, Akansha",,,
BIOL,3101,0W3,1,5,2,7,3,3,5,8,3,1,,,,,,,,4,"Dejong, Jeff L","Zhang, Bo","Chaurasia, Akansha",,,
BIOL,3101,0W4,,1,7,9,4,1,2,6,1,1,1,2,,,,,,1,"Dejong, Jeff L","Zhang, Bo","Chaurasia, Akansha",,,
BIOL,3101,0W5,1,3,5,5,1,7,5,3,3,3,2,,,,,,,1,"Dejong, Jeff L","Zhang, Bo","Chaurasia, Akansha",,,
BIOL,3101,0W6,2,6,5,5,5,6,2,4,4,1,,,,,,,,0,"Dejong, Jeff L","Zhang, Bo","Chaurasia, Akansha",,,
BIOL,3101,0W7,5,4,2,3,5,5,7,6,4,2,,1,,,,,,2,"Dejong, Jeff L","Zhang, Bo","Chaurasia, Akansha",,,
BIOL,3101,501,1,1,2,1,7,5,4,2,1,3,,,,,,,,5,"Dejong, Jeff L","Ortega, Antonio J",,,,
BIOL,3102,001,10,7,3,1,2,,3,,,,,,,,,,,1,"Srikanth, Uma","Delk, Nikki A",,,,
BIOL,3102,002,6,6,5,5,1,1,,1,,1,,1,,,,,,0,"Delk, Nikki A","Srikanth, Uma",,,,
BIOL,3102,003,4,8,2,2,3,1,3,1,,,,,,,,,,0,"Srikanth, Uma","Delk, Nikki A",,,,
BIOL,3102,004,4,5,1,2,2,4,2,,,1,,,,,,,,0,"Delk, Nikki A","Srikanth, Uma",,,,
BIOL,3102,005,3,2,4,3,,1,1,,,,,,,,,,,0,"Srikanth, Uma","Delk, Nikki A",,,,
BIOL,3102,0W1,11,5,9,2,8,1,1,,,,,3,,,,,,0,"Sarcar, Subha N","Misra, Jyoti R","Patel, Umar J","Ballew, Luke",,
BIOL,3102,0W2,7,11,5,4,2,3,2,3,,,1,,1,,,,,1,"Sarcar, Subha N","Misra, Jyoti R","Ballew, Luke","Patel, Umar J",,
BIOL,3102,0W3,4,9,1,,1,,2,,2,1,,,,,,,,0,"Sarcar, Subha N","Misra, Jyoti R","Patel, Umar J","Ballew, Luke",,
BIOL,3102,0W4,3,1,3,1,3,1,1,1,,,1,,,,,,,0,"Misra, Jyoti R","Sarcar, Subha N","Ballew, Luke","Patel, Umar J",,
BIOL,3102,0W5,12,10,5,6,3,3,,,1,,,,,,,,,0,"Misra, Jyoti R","Sarcar, Subha N","Patel, Umar J","Ballew, Luke",,
BIOL,3161,001,2,9,9,8,4,6,2,3,1,1,,1,2,,,,,0,"Gavva, Sandhya R","Spiro, Stephen","Jia, Lin","Boyd, Stefanie D",,
BIOL,3161,002,,14,12,9,5,6,2,3,2,,,1,,,,,,0,"Gavva, Sandhya R","Spiro, Stephen","Jia, Lin","Boyd, Stefanie D",,
BIOL,3161,003,,4,7,3,7,4,5,1,,2,,,,,,,,2,"Gavva, Sandhya R","Spiro, Stephen","Jia, Lin","Boyd, Stefanie D",,
BIOL,3161,004,2,12,5,9,4,2,3,4,3,,1,,2,,,,,1,"Gavva, Sandhya R","Spiro, Stephen","Jia, Lin","Boyd, Stefanie D",,
BIOL,3161,005,2,5,10,3,9,4,7,2,,,4,,2,,,,,0,"Gavva, Sandhya R","Spiro, Stephen","Jia, Lin","Boyd, Stefanie D",,
BIOL,3161,006,4,14,8,9,6,3,6,1,1,1,2,,1,,,,,0,"Gavva, Sandhya R","Spiro, Stephen","Jia, Lin","Boyd, Stefanie D",,
BIOL,3161,007,2,13,7,7,1,6,3,3,5,2,2,,2,,,,,0,"Gavva, Sandhya R","Spiro, Stephen","Jia, Lin","Boyd, Stefanie D",,
BIOL,3161,008,2,11,15,6,6,3,2,5,1,2,2,,1,,,,,0,"Gavva, Sandhya R","Spiro, Stephen","Jia, Lin","Boyd, Stefanie D",,
BIOL,3161,009,4,6,6,6,3,1,4,2,3,,,,1,,,,,0,"Gavva, Sandhya R","Spiro, Stephen","Jia, Lin","Boyd, Stefanie D",,
